Cruise,Station,dec.yr,Depth,Temp,Sal,SigmaT,Delta-D
HX244,164,2001.411,75,5.986,31.894,25.101,0.24957
HX244,164,2001.411,100,6.354,32.114,25.229,0.31917
HX244,164,2001.411,150,5.811,32.657,25.725,0.44552
HX244,164,2001.411,200,5.738,32.893,25.92,0.55276
HX244,164,2001.411,250,5.753,32.955,25.967,0.65661
HX244,183,2001.414,0,8.851,30.733,23.802,0
HX244,183,2001.414,10,8.428,30.801,23.917,0.04069
HX244,183,2001.414,20,6.849,31.302,24.527,0.07726
HX244,183,2001.414,30,6.415,31.357,24.625,0.11091
HX244,183,2001.414,50,6.206,31.583,24.829,0.17472
HX244,183,2001.414,75,5.696,31.805,25.065,0.24978
HX244,183,2001.414,100,6.311,32.121,25.24,0.32003
HX244,183,2001.414,150,5.816,32.634,25.706,0.44692
HX244,183,2001.414,200,5.739,32.884,25.913,0.55511
HX244,183,2001.414,250,5.754,32.958,25.969,0.65876
HX246,2,2001.490,0,13.547,27,20.103,0
HX246,2,2001.490,10,11.041,30.591,23.338,0.0661
HX246,2,2001.490,20,8.675,31.233,24.219,0.10602
HX246,2,2001.490,30,7.899,31.508,24.547,0.14133
HX246,2,2001.490,50,6.186,31.634,24.871,0.20536
HX246,2,2001.490,75,6.407,32.042,25.166,0.27846
HX246,2,2001.490,100,6.378,32.226,25.315,0.34671
HX246,2,2001.490,150,5.906,32.637,25.697,0.47017
HX246,2,2001.490,200,5.75,32.907,25.93,0.57911
HX246,2,2001.490,250,5.778,33.039,26.03,0.68116
HX246,23,2001.496,0,13.155,28.996,21.718,0
HX246,23,2001.496,10,9.449,31.083,23.984,0.05118
HX246,23,2001.496,20,8.317,31.33,24.348,0.0886
HX246,23,2001.496,30,7.361,31.457,24.581,0.12321
HX246,23,2001.496,50,6.117,31.721,24.948,0.18641
HX246,23,2001.496,75,6.103,32.027,25.192,0.25839
HX246,23,2001.496,100,6.212,32.327,25.415,0.32515
HX246,23,2001.496,150,5.864,32.69,25.744,0.44377
HX246,23,2001.496,200,5.757,32.941,25.956,0.552
HX246,23,2001.496,250,5.819,33.06,26.042,0.6531
HX246,57,2001.503,0,12.155,28.765,21.725,0
HX246,57,2001.503,10,9.527,31.109,23.992,0.05018
HX246,57,2001.503,20,8.619,31.273,24.259,0.08767
HX246,57,2001.503,30,7.864,31.461,24.515,0.12302
HX246,57,2001.503,50,6.328,31.729,24.929,0.18749
HX246,57,2001.503,75,6.549,32.053,25.157,0.26019
HX246,57,2001.503,100,6.052,32.247,25.372,0.32814
HX246,57,2001.503,150,5.862,32.689,25.744,0.44756
HX246,57,2001.503,200,5.75,32.91,25.932,0.55571
HX246,57,2001.503,250,5.817,33.081,26.059,0.65676
HX246,63,2001.503,0,13.254,29.002,21.704,0
HX246,63,2001.503,10,9.909,31.028,23.867,0.0511
HX246,63,2001.503,20,8.458,31.313,24.314,0.08852
HX246,63,2001.503,30,7.535,31.516,24.604,0.12323
HX246,63,2001.503,50,6.611,31.789,24.941,0.18648
HX247,28,2001.533,0,11.461,29.118,22.121,0
HX247,28,2001.533,10,11.113,29.958,22.834,0.05381
HX247,28,2001.533,20,10.519,30.544,23.39,0.1013
HX247,28,2001.533,30,9.422,31.141,24.033,0.14373
HX247,28,2001.533,50,7.782,31.441,24.511,0.21668
HX247,28,2001.533,75,6.505,31.826,24.983,0.29627
HX247,28,2001.533,100,6.612,32.181,25.25,0.36733
HX247,28,2001.533,150,5.895,32.618,25.684,0.49281
HX247,28,2001.533,200,5.773,32.999,25.999,0.6006
HX247,28,2001.533,250,5.811,33.188,26.144,0.69887
HX247,162,2001.563,0,13.234,26.145,19.502,0
HX247,162,2001.563,10,12.456,28.107,21.161,0.07472
HX247,162,2001.563,20,11.653,29.423,22.324,0.13594
HX247,162,2001.563,30,10.778,30.869,23.599,0.18509
HX247,162,2001.563,50,7.803,31.567,24.607,0.25955
HX247,162,2001.563,75,6.897,32.003,25.072,0.33644
HX247,162,2001.563,100,6.457,32.22,25.3,0.40576
HX247,162,2001.563,150,5.867,32.648,25.711,0.52996
HX247,162,2001.563,200,5.783,33.022,26.016,0.63644
HX247,162,2001.563,250,5.802,33.208,26.161,0.73272
HX248,2,2001.578,0,13.455,26.186,19.492,0
HX248,2,2001.578,10,12.522,28.712,21.617,0.07402
HX248,2,2001.578,20,11.103,30.149,22.984,0.12859
HX248,2,2001.578,30,10.084,30.85,23.7,0.17358
HX248,2,2001.578,50,8.806,31.573,24.466,0.24974
HX248,2,2001.578,75,6.373,31.925,25.078,0.32705
HX248,2,2001.578,100,6.26,32.278,25.37,0.39542
HX248,2,2001.578,150,5.889,32.769,25.804,0.51682
HX248,2,2001.578,200,5.788,33.028,26.021,0.62181
HX248,2,2001.578,250,5.808,33.206,26.159,0.71855
HX248,36,2001.586,0,13.929,23.547,17.371,0
HX248,36,2001.586,10,12.39,27.739,20.888,0.08689
HX248,36,2001.586,20,11.582,29.216,22.176,0.1495
HX248,36,2001.586,30,10.486,30.636,23.467,0.19947
HX248,36,2001.586,50,8.511,31.604,24.534,0.27598
HX248,36,2001.586,75,6.8,31.999,25.082,0.35342
HX248,36,2001.586,100,6.261,32.282,25.373,0.42154
HX248,36,2001.586,150,5.891,32.753,25.791,0.54341
HX248,36,2001.586,200,5.788,33.037,26.028,0.64821
HX248,36,2001.586,250,5.802,33.231,26.179,0.74367
HX248,37,2001.588,0,13.395,26.315,19.603,0
HX248,37,2001.588,10,12.536,27.77,20.886,0.07634
HX248,37,2001.588,20,11.348,29.598,22.513,0.13552
HX248,37,2001.588,30,10.521,30.815,23.601,0.18253
HX248,37,2001.588,50,8.135,31.559,24.554,0.25858
HX248,37,2001.588,75,6.744,32.004,25.093,0.33503
HX248,37,2001.588,100,6.201,32.27,25.371,0.40271
HX248,37,2001.588,150,5.907,32.717,25.76,0.52592
HX248,37,2001.588,200,5.782,33.011,26.008,0.63224
HX248,37,2001.588,250,5.808,33.222,26.172,0.72815
HX248,112,2001.601,0,14.155,22.987,16.897,0
HX248,112,2001.601,10,12.555,28.679,21.585,0.08789
HX248,112,2001.601,20,10.878,30.324,23.158,0.14252
HX248,112,2001.601,30,10.227,30.798,23.636,0.18726
HX248,112,2001.601,50,8.247,31.547,24.528,0.26196
HX248,112,2001.601,75,6.81,32.027,25.103,0.33881
HX248,112,2001.601,100,6.228,32.259,25.359,0.40721
HX248,112,2001.601,150,5.906,32.687,25.737,0.53063
HX248,112,2001.601,200,5.787,33.018,26.013,0.63683
HX248,112,2001.601,250,5.805,33.205,26.158,0.73388
HX252,2,2001.772,0,10.263,27.744,21.252,0
HX252,2,2001.772,10,10.27,27.774,21.274,0.06523
HX252,2,2001.772,20,10.718,29.046,22.191,0.12704
HX252,2,2001.772,30,10.967,29.774,22.715,0.18035
HX252,2,2001.772,50,10.94,31.09,23.743,0.27276
HX252,2,2001.772,75,10.846,31.627,24.177,0.37012
HX252,2,2001.772,100,9.618,31.887,24.585,0.45873
HX252,2,2001.772,150,6.93,32.364,25.352,0.60679
HX252,2,2001.772,200,6.029,32.941,25.922,0.72325
HX252,2,2001.772,250,5.85,33.082,26.056,0.82421
HX252,3,2001.772,0,10.206,27.468,21.046,0
HX252,3,2001.772,10,10.225,27.488,21.059,0.06722
HX252,3,2001.772,20,10.283,27.766,21.266,0.13339
HX252,3,2001.772,30,10.8,29.334,22.402,0.19269
HX252,3,2001.772,50,10.836,31.241,23.879,0.28452
HX252,3,2001.772,75,10.856,31.555,24.12,0.38178
HX252,3,2001.772,100,9.454,31.927,24.642,0.4713
HX252,3,2001.772,150,6.703,32.345,25.367,0.61852
HX252,3,2001.772,200,6.058,32.9,25.886,0.73587
HX252,3,2001.772,250,5.865,33.08,26.052,0.83758
HX252,6,2001.774,0,9.801,27.088,20.813,0
HX252,6,2001.774,10,10.177,27.735,21.259,0.06679
HX252,6,2001.774,20,10.582,28.893,22.095,0.12851
HX252,6,2001.774,30,10.579,29.524,22.586,0.18293
HX252,6,2001.774,50,10.524,30.79,23.581,0.27789
HX252,6,2001.774,75,10.703,31.454,24.067,0.37974
HX252,6,2001.774,100,9.573,31.86,24.571,0.47047
HX252,6,2001.774,150,6.657,32.345,25.373,0.61822
HX252,6,2001.774,200,5.89,32.93,25.931,0.73524
HX252,6,2001.774,250,5.86,33.071,26.046,0.83691
HX252,85,2001.795,0,8.85,28.16,21.79,0
HX252,85,2001.795,10,8.968,28.429,21.983,0.05959
HX252,85,2001.795,20,9.082,28.526,22.042,0.11755
HX252,85,2001.795,30,9.276,28.684,22.137,0.17485
HX252,85,2001.795,50,10.143,31.009,23.814,0.27006
HX252,85,2001.795,75,10.351,31.587,24.23,0.36759
HX252,85,2001.795,100,9.378,31.942,24.666,0.45543
HX252,85,2001.795,150,7.279,32.342,25.288,0.60282
HX252,85,2001.795,200,5.942,32.913,25.911,0.72339
HX252,85,2001.795,250,5.888,33.057,26.031,0.82514
HX252,97,2001.802,0,8.577,28.564,22.145,0
HX252,97,2001.802,10,8.892,28.872,22.34,0.05642
HX252,97,2001.802,20,9.032,29.033,22.446,0.11057
HX252,97,2001.802,30,9.535,29.718,22.904,0.16298
HX252,97,2001.802,50,10.269,31.294,24.016,0.24741
HX252,97,2001.802,75,10.209,31.611,24.273,0.34138
HX252,97,2001.802,100,9.771,31.989,24.64,0.42805
HX252,97,2001.802,150,6.746,32.325,25.346,0.57704
HX252,97,2001.802,200,6.057,32.928,25.909,0.69345
HX252,97,2001.802,250,5.88,33.059,26.034,0.7952
HX253,2,2001.926,0,5.84,30.324,23.878,0
HX253,2,2001.926,10,5.837,30.325,23.88,0.04017
HX253,2,2001.926,20,5.849,30.327,23.88,0.08033
HX253,2,2001.926,30,5.887,30.345,23.89,0.12044
HX253,2,2001.926,50,6.012,30.406,23.923,0.20033
HX253,2,2001.926,75,7.747,31.472,24.54,0.29166
HX253,2,2001.926,100,8.111,31.792,24.74,0.37476
HX253,2,2001.926,150,7.317,32.401,25.329,0.52162
HX253,2,2001.926,200,6.329,32.961,25.901,0.63808
HX253,2,2001.926,250,6.075,33.161,26.09,0.73898
HX253,56,2001.933,0,5.886,30.628,24.113,0
HX253,56,2001.933,10,5.882,30.632,24.117,0.03791
HX253,56,2001.933,20,5.918,30.639,24.118,0.0758
HX253,56,2001.933,30,5.978,30.666,24.132,0.11363
HX253,56,2001.933,50,6.383,30.896,24.265,0.18855
HX253,56,2001.933,75,7.151,31.265,24.458,0.27796
HX253,56,2001.933,100,7.208,31.415,24.569,0.36362
HX253,56,2001.933,150,7.463,31.989,24.986,0.51977
HX253,56,2001.933,200,6.379,32.885,25.834,0.648
HX253,56,2001.933,250,6.063,33.143,26.078,0.75049
HX253,101,2001.944,0,6.114,30.95,24.34,0
HX253,101,2001.944,10,6.149,30.969,24.351,0.03574
HX253,101,2001.944,20,6.327,31.032,24.379,0.0713
HX253,101,2001.944,30,6.541,31.137,24.436,0.1064
HX253,101,2001.944,50,6.751,31.277,24.52,0.17503
HX253,101,2001.944,75,6.758,31.311,24.546,0.25999
HX253,101,2001.944,100,7.179,31.589,24.709,0.34252
HX253,101,2001.944,150,7.55,32.068,25.036,0.49677
HX253,101,2001.944,200,6.443,32.851,25.799,0.62549
HX253,101,2001.944,250,6.088,33.124,26.06,0.72895
HX254,42,2002.181,0,3.445,31.29,24.887,0
HX254,42,2002.181,10,3.424,31.29,24.889,0.030548
HX254,42,2002.181,20,3.442,31.306,24.9,0.061046
HX254,42,2002.181,30,3.49,31.329,24.914,0.091403
HX254,42,2002.181,50,3.651,31.392,24.95,0.15177
HX254,42,2002.181,75,3.83,31.433,24.966,0.226463
HX254,42,2002.181,100,4.575,31.822,25.202,0.29865
HX254,42,2002.181,150,5.222,32.15,25.392,0.431833
HX254,42,2002.181,200,5.126,32.263,25.492,0.558363
HX254,42,2002.181,250,5.382,32.353,25.535,0.682287
HX254,103,2002.196,0,3.486,31.445,25.007,0
HX254,103,2002.196,10,3.488,31.445,25.006,0.029416
HX254,103,2002.196,20,3.491,31.446,25.007,0.058831
HX254,103,2002.196,30,3.49,31.446,25.007,0.088248
HX254,103,2002.196,50,3.493,31.447,25.008,0.14709
HX254,103,2002.196,75,3.578,31.46,25.01,0.220624
HX254,103,2002.196,100,3.667,31.485,25.022,0.293981
HX254,103,2002.196,150,4.808,32.025,25.338,0.433866
HX254,103,2002.196,200,5.131,32.196,25.438,0.5632
HX254,103,2002.196,250,5.426,32.377,25.548,0.688123
HX256,1,2002.221,0,3.506,31.446,25.006,0
HX256,1,2002.221,10,3.494,31.447,25.007,0.029415
HX256,1,2002.221,20,3.486,31.447,25.008,0.058823
HX256,1,2002.221,30,3.489,31.447,25.008,0.088233
HX256,1,2002.221,50,3.485,31.453,25.013,0.147048
HX256,1,2002.221,75,3.73,31.541,25.061,0.219959
HX256,1,2002.221,100,4.231,31.778,25.201,0.291089
HX256,1,2002.221,150,4.711,32.05,25.368,0.424472
HX256,1,2002.221,200,5.279,32.403,25.586,0.548966
HX256,1,2002.221,250,5.407,32.492,25.642,0.668265
HX257,2,2002.260,0,3.473,31.469,25.027,0
HX257,2,2002.260,10,3.461,31.469,25.028,0.029223
HX257,2,2002.260,20,3.437,31.478,25.037,0.058403
HX257,2,2002.260,30,3.467,31.498,25.05,0.087461
HX257,2,2002.260,50,3.515,31.509,25.055,0.14544
HX257,2,2002.260,75,3.653,31.56,25.083,0.217631
HX257,2,2002.260,100,4.088,31.731,25.178,0.288657
HX257,2,2002.260,150,5.19,32.283,25.501,0.419558
HX257,2,2002.260,200,5.414,32.643,25.76,0.535916
HX257,2,2002.260,250,5.391,32.802,25.889,0.645016
HX257,39,2002.269,0,4.373,31.481,24.952,0
HX257,39,2002.269,10,3.745,31.491,25.02,0.029596
HX257,39,2002.269,20,3.728,31.495,25.025,0.058867
HX257,39,2002.269,30,3.65,31.498,25.034,0.088092
HX257,39,2002.269,50,3.525,31.507,25.052,0.146247
HX257,39,2002.269,75,3.788,31.587,25.092,0.218429
HX257,39,2002.269,100,4.72,31.979,25.311,0.287674
HX257,39,2002.269,150,5.376,32.476,25.633,0.415922
HX257,39,2002.269,200,5.417,32.701,25.806,0.529879
HX257,39,2002.269,250,5.51,32.936,25.981,0.635457
HX257,47,2002.270,0,3.991,31.413,24.935,0
HX257,47,2002.270,10,3.737,31.49,25.02,0.029659
HX257,47,2002.270,20,3.638,31.495,25.033,0.058899
HX257,47,2002.270,30,3.612,31.501,25.04,0.088027
HX257,47,2002.270,50,3.576,31.522,25.06,0.146041
HX257,47,2002.270,75,3.762,31.575,25.085,0.218157
HX257,47,2002.270,100,4.647,31.961,25.304,0.287665
HX257,47,2002.270,150,5.277,32.447,25.621,0.414802
HX257,47,2002.270,200,5.393,32.668,25.783,0.529761
HX257,47,2002.270,250,5.525,32.951,25.991,0.635125
HX257,117,2002.283,0,3.63,31.524,25.057,0
HX257,117,2002.283,10,3.632,31.524,25.056,0.028941
HX257,117,2002.283,20,3.642,31.525,25.056,0.057887
HX257,117,2002.283,30,3.649,31.526,25.056,0.086839
HX257,117,2002.283,50,3.739,31.552,25.069,0.144661
HX257,117,2002.283,75,3.766,31.562,25.074,0.216738
HX257,117,2002.283,100,3.977,31.684,25.151,0.288493
HX257,117,2002.283,150,4.959,32.207,25.466,0.420582
HX257,117,2002.283,200,5.454,32.641,25.754,0.538738
HX257,117,2002.283,250,5.526,32.948,25.989,0.645149
HX258,2,2002.328,0,5.629,31.519,24.847,0
HX258,2,2002.328,10,5.144,31.532,24.911,0.030836
HX258,2,2002.328,20,4.224,31.564,25.032,0.060304
HX258,2,2002.328,30,4.234,31.618,25.074,0.08928
HX258,2,2002.328,50,4.154,31.747,25.184,0.146056
HX258,2,2002.328,75,4.419,31.889,25.271,0.214486
HX258,2,2002.328,100,4.765,32.134,25.429,0.280162
HX258,2,2002.328,150,5.341,32.743,25.848,0.397044
HX258,2,2002.328,200,5.439,32.901,25.962,0.501951
HX258,2,2002.328,250,5.502,32.98,26.017,0.603405
HX258,62,2002.340,0,5.351,31.43,24.808,0
HX258,62,2002.340,10,4.809,31.481,24.907,0.031014
HX258,62,2002.340,20,4.675,31.525,24.956,0.061217
HX258,62,2002.340,30,4.448,31.539,24.99,0.091001
HX258,62,2002.340,50,4.221,31.714,25.152,0.148376
HX258,62,2002.340,75,4.326,31.866,25.262,0.217475
HX258,62,2002.340,100,4.704,32.101,25.409,0.282976
HX258,62,2002.340,150,5.392,32.804,25.89,0.401565
HX258,62,2002.340,200,5.513,32.988,26.022,0.502998
HX258,62,2002.340,250,5.489,33.133,26.139,0.60025
HX258,119,2002.352,0,6.244,31.377,24.662,0
HX258,119,2002.352,10,5.324,31.54,24.898,0.032133
HX258,119,2002.352,20,4.983,31.599,24.982,0.062027
HX258,119,2002.352,30,5.174,31.687,25.031,0.091469
HX258,119,2002.352,50,4.716,31.732,25.116,0.149027
HX258,119,2002.352,75,4.25,31.81,25.225,0.218588
HX258,119,2002.352,100,4.626,32.028,25.36,0.285574
HX258,119,2002.352,150,5.475,32.736,25.827,0.405923
HX258,119,2002.352,200,5.434,33.034,26.067,0.508556
HX258,119,2002.352,250,5.567,33.251,26.223,0.602595
LO63,1,2002.452,0,10.717,28.334,21.638,0
LO63,1,2002.452,10,9.322,30.424,23.489,0.05046
LO63,1,2002.452,20,8.15,31.246,24.306,0.089328
LO63,1,2002.452,30,7.448,31.537,24.632,0.12381
LO63,1,2002.452,50,6.548,31.787,24.947,0.186899
LO63,1,2002.452,75,4.614,31.91,25.267,0.258094
LO63,1,2002.452,100,5.072,32.271,25.504,0.323587
LO63,1,2002.452,150,5.232,32.818,25.92,0.43868
LO63,1,2002.452,200,5.335,33.272,26.267,0.532344
HX262,3,2002.548,0,13.284,27.363,20.432,0
HX262,3,2002.548,10,11.309,30.186,22.977,0.05927
HX262,3,2002.548,20,9.563,30.815,23.756,0.103816
HX262,3,2002.548,30,8.49,31.25,24.26,0.142573
HX262,3,2002.548,50,7.833,31.796,24.782,0.210126
HX262,3,2002.548,75,5.415,31.959,25.219,0.283453
HX262,3,2002.548,100,5.349,32.369,25.551,0.348049
HX262,3,2002.548,150,5.249,32.844,25.938,0.459807
HX262,3,2002.548,200,5.337,33.227,26.231,0.553997
HX262,3,2002.548,250,5.372,33.375,26.345,0.641019
HX262,75,2002.566,0,12.562,29.124,21.928,0
HX262,75,2002.566,10,12.429,29.427,22.187,0.058553
HX262,75,2002.566,20,11.992,30.659,23.222,0.108502
HX262,75,2002.566,30,9.653,30.755,23.695,0.152688
HX262,75,2002.566,50,8.439,31.351,24.346,0.230842
HX262,75,2002.566,75,6.386,31.944,25.091,0.310369
HX262,75,2002.566,100,6.364,32.317,25.388,0.37886
HX262,75,2002.566,150,5.259,32.833,25.928,0.495663
HX262,75,2002.566,200,5.361,33.229,26.23,0.591122
HX262,75,2002.566,250,5.363,33.385,26.353,0.678522
HX262,95,2002.569,0,12.509,28.692,21.604,0
HX262,95,2002.569,10,12.146,30.206,22.843,0.05611
HX262,95,2002.569,20,11.121,30.663,23.38,0.103652
HX262,95,2002.569,30,9.811,30.915,23.795,0.146634
HX262,95,2002.569,50,8.174,31.464,24.473,0.222413
HX262,95,2002.569,75,6.908,32.058,25.114,0.300232
HX262,95,2002.569,100,6.466,32.366,25.414,0.368497
HX262,95,2002.569,150,5.199,32.775,25.889,0.484868
HX262,95,2002.569,200,5.356,33.219,26.223,0.580537
HX262,95,2002.569,250,5.368,33.388,26.355,0.667612
HX263,2,2002.616,0,14.003,25.292,18.699,0
HX263,2,2002.616,10,13.743,27.544,20.484,0.081001
HX263,2,2002.616,20,12.423,29.72,22.415,0.14481
HX263,2,2002.616,30,10.212,30.858,23.685,0.192277
HX263,2,2002.616,50,7.589,31.679,24.725,0.264714
HX263,2,2002.616,75,6.684,32.021,25.114,0.339089
HX263,2,2002.616,100,5.917,32.296,25.427,0.407265
HX263,2,2002.616,150,5.334,32.565,25.708,0.529723
HX263,2,2002.616,200,5.304,33.162,26.184,0.631268
HX263,2,2002.616,250,5.359,33.343,26.321,0.719986
HX263,42,2002.626,0,13.644,25.005,18.547,0
HX263,42,2002.626,10,13.086,28.047,20.998,0.082627
HX263,42,2002.626,20,12.459,28.838,21.726,0.147009
HX263,42,2002.626,30,11.77,30.115,22.84,0.202655
HX263,42,2002.626,50,7.979,31.687,24.676,0.282775
HX263,42,2002.626,75,6.284,32.024,25.167,0.357165
HX263,42,2002.626,100,5.878,32.331,25.459,0.423548
HX263,42,2002.626,150,5.301,32.666,25.791,0.541749
HX263,42,2002.626,200,5.31,33.195,26.209,0.640779
HX263,42,2002.626,250,5.357,33.335,26.315,0.728644
HX263,108,2002.639,0,13.666,25.567,18.975,0
HX263,108,2002.639,10,13.576,26.919,20.035,0.084684
HX263,108,2002.639,20,13.048,28.205,21.127,0.156215
HX263,108,2002.639,30,12.086,29.75,22.5,0.215699
HX263,108,2002.639,50,8.866,31.518,24.413,0.303169
HX263,108,2002.639,75,6.728,31.966,25.065,0.381264
HX263,108,2002.639,100,5.872,32.28,25.419,0.449064
HX263,108,2002.639,150,5.328,32.656,25.78,0.566814
HX263,108,2002.639,200,5.325,33.213,26.222,0.666242
HX263,108,2002.639,250,5.356,33.332,26.312,0.754252
HX267,2,2002.750,0,10.678,25.028,19.075,0
HX267,2,2002.750,10,10.751,25.524,19.449,0.085243
HX267,2,2002.750,20,11.291,26.771,20.329,0.165816
HX267,2,2002.750,30,11.566,28.632,21.726,0.233319
HX267,2,2002.750,50,10.828,30.825,23.556,0.333837
HX267,2,2002.750,75,7.164,32.028,25.057,0.422668
HX267,2,2002.750,100,6.468,32.233,25.309,0.492432
HX267,2,2002.750,150,5.375,32.689,25.801,0.614199
HX267,2,2002.750,200,5.292,33.086,26.125,0.714412
HX267,2,2002.750,250,5.33,33.218,26.225,0.806959
HX267,108,2002.774,0,10.191,26.869,20.583,0
HX267,108,2002.774,10,10.958,28.037,21.367,0.070291
HX267,108,2002.774,20,10.642,29.542,22.59,0.128335
HX267,108,2002.774,30,10.626,30.372,23.238,0.176786
HX267,108,2002.774,50,8.436,31.42,24.401,0.255645
HX267,108,2002.774,75,7.106,32.031,25.067,0.333864
HX267,108,2002.774,100,6.167,32.319,25.414,0.400549
HX267,108,2002.774,150,5.511,32.698,25.793,0.520837
HX267,108,2002.774,200,5.296,33.051,26.097,0.624206
HX267,108,2002.774,250,5.328,33.205,26.215,0.717578
HX268,4,2002.925,0,7.991,28.735,22.36,0
HX268,4,2002.925,10,8.012,28.833,22.434,0.054489
HX268,4,2002.925,20,8.085,29.208,22.718,0.107168
HX268,4,2002.925,30,8.132,29.339,22.814,0.157915
HX268,4,2002.925,50,8.235,29.663,23.053,0.255593
HX268,4,2002.925,75,8.43,30.374,23.582,0.36989
HX268,4,2002.925,100,8.73,31.547,24.457,0.465264
HX268,4,2002.925,150,7.927,32.103,25.01,0.625755
HX268,4,2002.925,200,5.917,32.811,25.833,0.753519
HX268,4,2002.925,250,5.566,33.017,26.038,0.856005
HX268,105,2002.944,0,7.65,28.737,22.407,0
HX268,105,2002.944,10,7.703,29.203,22.765,0.053167
HX268,105,2002.944,20,7.847,29.59,23.05,0.102143
HX268,105,2002.944,30,8.123,29.763,23.147,0.149851
HX268,105,2002.944,50,8.189,30.159,23.448,0.241513
HX268,105,2002.944,75,8.793,31.349,24.292,0.343956
HX268,105,2002.944,100,8.358,31.855,24.753,0.428215
HX268,105,2002.944,150,7.844,32.17,25.074,0.580085
HX268,105,2002.944,200,6.375,32.659,25.657,0.71099
HX268,105,2002.944,250,5.604,32.994,26.016,0.817294
LO65,1,2003.081,0,5.578,30.324,23.908,0
LO65,1,2003.081,10,5.927,30.573,24.065,0.039056
LO65,1,2003.081,20,6.014,30.648,24.114,0.07727
LO65,1,2003.081,30,6.086,30.695,24.143,0.115036
LO65,1,2003.081,50,6.257,30.83,24.229,0.18931
LO65,1,2003.081,75,6.375,30.948,24.307,0.28061
LO65,1,2003.081,100,6.753,31.261,24.507,0.368585
LO65,1,2003.081,150,6.871,31.64,24.79,0.532913
LO65,1,2003.081,200,7.496,32.141,25.1,0.684009
LO65,1,2003.081,250,6.9,32.587,25.532,0.814468
LO66,1,2003.119,0,5.469,28.799,22.715,0
LO66,1,2003.119,10,6.03,30.19,23.751,0.043403
LO66,1,2003.119,20,6.195,30.459,23.943,0.083846
LO66,1,2003.119,30,6.264,30.599,24.046,0.122799
LO66,1,2003.119,50,6.288,30.752,24.163,0.199272
LO66,1,2003.119,75,7.137,31.324,24.507,0.28894
LO66,1,2003.119,100,7.128,31.536,24.674,0.372293
LO66,1,2003.119,150,7.212,31.85,24.91,0.530059
LO66,1,2003.119,200,7.269,32.372,25.313,0.674105
LO66,1,2003.119,250,6.979,32.535,25.48,0.803723
HX269,2,2003.172,0,5.289,29.933,23.63,0
HX269,2,2003.172,10,5.288,29.936,23.633,0.042533
HX269,2,2003.172,20,5.9,30.663,24.139,0.082509
HX269,2,2003.172,30,5.896,30.695,24.165,0.12004
HX269,2,2003.172,50,6.715,31.096,24.382,0.193208
HX269,2,2003.172,75,7.258,31.611,24.716,0.278096
HX269,2,2003.172,100,6.946,31.82,24.922,0.356234
HX269,2,2003.172,150,7.254,32.074,25.081,0.504752
HX269,2,2003.172,200,7.228,32.285,25.25,0.64508
HX269,2,2003.172,250,7.127,32.462,25.403,0.778476
HX269,34,2003.185,0,5.57,30.666,24.179,0
HX269,34,2003.185,10,5.565,30.665,24.179,0.037299
HX269,34,2003.185,20,5.565,30.665,24.179,0.074606
HX269,34,2003.185,30,5.76,30.717,24.198,0.111814
HX269,34,2003.185,50,6.112,30.88,24.285,0.185634
HX269,34,2003.185,75,6.446,31.135,24.446,0.274526
HX269,34,2003.185,100,6.909,31.586,24.743,0.358098
HX269,34,2003.185,150,7.288,32.092,25.09,0.51051
HX269,34,2003.185,200,7.149,32.378,25.334,0.648989
HX269,34,2003.185,250,7.021,32.495,25.443,0.779137
HX269,79,2003.194,0,5.304,30.718,24.25,0
HX269,79,2003.194,10,5.304,30.718,24.25,0.036628
HX269,79,2003.194,20,5.34,30.733,24.258,0.073248
HX269,79,2003.194,30,5.425,30.77,24.278,0.109725
HX269,79,2003.194,50,5.674,30.947,24.389,0.18138
HX269,79,2003.194,75,5.845,31.085,24.479,0.268635
HX269,79,2003.194,100,6.04,31.191,24.539,0.354392
HX269,79,2003.194,150,7.088,31.955,25.009,0.510087
HX269,79,2003.194,200,7.112,32.397,25.354,0.648333
HX269,79,2003.194,250,7.014,32.513,25.458,0.777553
HX270,2,2003.249,0,5.01,31.037,24.534,0
HX270,2,2003.249,10,5.011,31.037,24.534,0.03392
HX270,2,2003.249,20,5.002,31.037,24.535,0.067844
HX270,2,2003.249,30,5.011,31.04,24.536,0.101765
HX270,2,2003.249,50,5.054,31.051,24.54,0.169577
HX270,2,2003.249,75,5.807,31.38,24.716,0.252791
HX270,2,2003.249,100,6.123,31.72,24.947,0.330568
HX270,2,2003.249,150,6.2,32.021,25.175,0.475602
HX270,2,2003.249,200,6.661,32.467,25.469,0.608522
HX270,2,2003.249,250,6.037,32.716,25.744,0.726858
HX270,14,2003.250,0,5.001,31.03,24.529,0
HX270,14,2003.250,10,5,31.03,24.529,0.033962
HX270,14,2003.250,20,5.01,31.033,24.531,0.067933
HX270,14,2003.250,30,5.028,31.045,24.538,0.101875
HX270,14,2003.250,50,5.063,31.059,24.546,0.169615
HX270,14,2003.250,75,5.464,31.194,24.608,0.253867
HX270,14,2003.250,100,6.045,31.631,24.886,0.333895
HX270,14,2003.250,150,6.056,31.939,25.128,0.479684
HX270,14,2003.250,200,6.572,32.483,25.493,0.613851
HX270,14,2003.250,250,6.034,32.703,25.734,0.73242
HX270,62,2003.258,0,5.197,31.077,24.545,0
